Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme,利润率,资产负债率
300659,2018-01-01,A,51840622.72,281123191.8,281123191.8,250904847.8,100128130.5,4224434.1,50369038.81,93280923.34,-770448.3,3672769.34,135907508.9,546687257.5,公用事业,计算机应用服务业,18.44053576230063,24.8601932888476
300659,2018-12-31,A,51001927.81,356026444.2,356026444.2,339536571.5,119134177.2,4806759.89,73309920.32,138599256.7,-1676576.03,5363033.44,141715986.9,593302014.0,公用事业,计算机应用服务业,14.325320110589695,23.885977723985953
600962,2018-01-01,A,14106753.37,985764506.6,985764506.6,1000585633.0,777972683.0,11215745.07,108962201.9,75761438.72,27780534.49,-1106970.34,872906589.7,1842748923.0,工业,饮料制造业,1.4310469970820512,47.36980598957051
600962,2018-12-31,A,15288288.72,963190630.1,963190630.1,952977889.6,712501011.9,11107564.41,93080998.98,94198829.75,7843564.36,34245920.18,974979928.3,1954274580.0,工业,饮料制造业,1.5872547180419254,49.88960805599794
600876,2018-01-01,A,132789587.5,1502152911.0,1502152911.0,1468420603.0,1117340290.0,20235297.42,53451955.52,178919420.1,77359125.4,21114515.2,2652263129.0,3998452083.0,工业,非金属矿物制品业,8.839951414240543,66.33224742836065
600876,2018-12-31,A,32146544.91,1402748188.0,1402748188.0,1407360230.0,1097267859.0,19105892.28,46941994.81,159207143.2,81065539.35,3771800.51,3158840819.0,4504181920.0,工业,非金属矿物制品业,2.2916832247585126,70.13128854706649
300286,2018-01-01,A,110625473.8,405379551.7,405379551.7,327102754.0,188072769.9,5532040.85,59043269.96,71017641.3,-2029881.77,5466913.83,210770123.1,884060667.7,工业,仪器仪表及文化、办公用机械制造业,27.289357180469743,23.841137921942185
300286,2018-12-31,A,112457869.6,457833766.1,457833766.1,380242887.4,229438870.5,5935126.18,67026148.15,77895491.97,-1432712.7,1379963.29,203113271.2,941244252.4,工业,仪器仪表及文化、办公用机械制造业,24.563035303830553,21.579230968167767
2940,2018-01-01,A,123537496.3,873154413.9,873154413.9,751959014.7,409551706.2,10625495.91,231572838.7,85978684.78,5916227.69,8314061.38,512414750.0,906784989.3,工业,医药制造业,14.148413423029252,56.50895813742602
2940,2018-12-31,A,137313005.2,1255047659.0,1255047659.0,1125082169.0,378344635.6,15369459.67,646751694.7,98231823.86,-3750164.02,-9865280.85,499274354.5,1470201183.0,工业,医药制造业,10.940859832319722,33.95959412039189
151,2018-01-01,A,104895826.3,2228598001.0,2228598001.0,2128947979.0,1921269922.0,4681508.45,77333412.83,96183248.84,27439554.61,2040331.98,1166332022.0,2156797234.0,商业,批发和零售贸易,4.706807878896594,54.07703624679259
151,2018-12-31,A,104810534.0,1270727970.0,1270727970.0,1170792830.0,1062101013.0,2822390.49,81012550.48,88850112.8,-52994060.78,-10999176.27,1157221416.0,2157610693.0,商业,批发和零售贸易,8.248070119995864,53.63439381137698
2925,2018-01-01,A,1151775074.0,3267195749.0,3267195749.0,2141423511.0,1668332504.0,34620759.55,46712694.17,275298629.9,70922701.57,45536222.13,887905905.9,2570754157.0,工业,信息技术业,35.25271096329404,34.53873267042236
2925,2018-12-31,A,925352856.2,2778729499.0,2778729499.0,1955390797.0,1583134206.0,23853695.39,48223942.13,315988434.7,-43144730.82,27335249.27,978902457.7,4727393506.0,工业,信息技术业,33.30129314613074,20.70702293891081
2798,2018-01-01,A,60848453.4,533667157.8,533667157.8,512786092.2,376776217.3,5065922.67,76675299.73,54749590.33,-2957256.92,2476319.09,208702097.8,1259521343.0,工业,非金属矿物制品业,11.40194829504646,16.569953257235117
2798,2018-12-31,A,428512759.7,4308344474.0,4308344474.0,3937585093.0,2800299661.0,39626655.01,678242464.3,341270441.0,32849096.45,45296774.97,2578284247.0,5821347326.0,工业,非金属矿物制品业,9.946111836831736,44.290163472716316
2907,2018-01-01,A,132378697.5,592095363.8,592095363.8,485387394.4,195361619.0,11070472.29,239257614.6,38100725.27,683890.66,913072.5,165201185.3,885147684.3,工业,医药制造业,22.357664929245306,18.66368609783415
2907,2018-12-31,A,160907180.9,703415290.4,703415290.4,573315860.4,230769820.8,12010415.76,279342056.7,48196159.09,-885040.35,3882448.43,264715973.1,1093630023.0,工业,医药制造业,22.87513266999065,24.205258408491954
603058,2018-01-01,A,109914412.6,334603783.8,334603783.8,242209426.9,200185638.5,4566969.28,5257891.12,33188141.24,-2990793.03,2001579.8,92478481.76,952468682.4,工业,印刷业,32.849124224398565,9.70934619361717
603058,2018-12-31,A,131525444.1,431983389.9,431983389.9,314600339.9,255918626.0,5346419.59,6230136.46,52181033.66,-5583355.82,507480.06,69738129.7,1006890387.0,工业,印刷业,30.446875313989935,6.92608953272289
927,2018-01-01,A,-1601260114.0,1451371698.0,1451371698.0,3274593145.0,2150648289.0,51607680.13,301465354.6,541349541.8,53711508.05,175810771.3,4811988315.0,4900300386.0,工业,交通运输设备制造业,-110.32736246728163,98.19782331605008
927,2018-12-31,A,37740412.6,1124838611.0,1124838611.0,3049918542.0,1475307178.0,43744183.56,355587681.8,556470211.0,102934855.1,515874433.0,4394374301.0,4514532342.0,工业,交通运输设备制造业,3.3551846665761373,97.33841665321266
727,2018-01-01,A,54179576.37,5994988895.0,5994988895.0,6842761812.0,6215485141.0,65432848.26,101455648.2,369095729.4,-133167499.4,224459944.7,15417505239.0,33776463255.0,工业,信息技术业,0.9037477352991827,45.64570636837684
727,2018-12-31,A,-1629887924.0,5702781523.0,5702781523.0,8471430709.0,6562976658.0,64785179.19,116292712.9,414797476.5,988950081.9,323628601.1,15460231464.0,32193635089.0,工业,信息技术业,-28.580578046457976,48.02263373259918
2340,2018-01-01,A,795459417.7,10752142992.0,10752142992.0,9969143473.0,8612879121.0,74245777.77,80671459.3,678599082.6,464224368.9,58523663.94,14353984398.0,22250514881.0,工业,有色金属矿采选业,7.3981476835999285,64.51079660299031
2340,2018-12-31,A,906861391.0,13878229148.0,13878229148.0,13108251553.0,11219747262.0,87848850.9,78693129.23,865709329.5,619040672.9,237212308.4,14736164745.0,24959826418.0,工业,有色金属矿采选业,6.534417189174949,59.039532159457984
880,2018-01-01,A,21607299.56,1976389438.0,1976389438.0,2017339511.0,1691759364.0,28237291.42,96168114.42,177654828.7,-3593420.43,27113332.73,2281132024.0,3616329377.0,工业,普通机械制造业,1.0932713535377636,63.0786575611196
880,2018-12-31,A,36089291.26,2368019052.0,2368019052.0,2385140507.0,2003404341.0,30406501.26,103108627.7,214050883.6,-4373063.32,38543217.05,2514489594.0,3886967150.0,工业,普通机械制造业,1.5240287543091946,64.69027128258597
300244,2018-01-01,A,629485846.8,5004124178.0,5004124178.0,4614729124.0,3332134447.0,18893859.16,464184600.3,638578602.6,111608172.9,49329441.95,4442845548.0,7389643137.0,公用事业,卫生、保健、护理服务业,12.579341047679332,60.12259950354893
300244,2018-12-31,A,734073724.6,6966857367.0,6966857367.0,6331303817.0,4595100088.0,26339619.7,648650792.6,782915720.8,171050504.6,107247091.1,5962507046.0,10665400879.0,公用事业,卫生、保健、护理服务业,10.536654992781912,55.90513768441727
2510,2018-01-01,A,112334550.0,1931197573.0,1931197573.0,1857258176.0,1547256407.0,19050637.64,52945441.02,186733033.8,32025687.48,19246968.73,2339997182.0,4761932502.0,工业,交通运输设备制造业,5.816833635799106,49.13965456287352
2510,2018-12-31,A,235458366.9,2226508845.0,2226508845.0,2136806783.0,1793829570.0,19495449.88,43233504.61,185507003.4,61449098.52,33292155.76,3131484358.0,5764193128.0,工业,交通运输设备制造业,10.575227106272736,54.32649962383426
300542,2018-01-01,A,38551092.03,606451812.7,606451812.7,570361349.6,463013272.1,4642431.24,23956657.52,68205527.65,-2040523.8,12583984.84,194352029.6,789485927.2,公用事业,计算机应用服务业,6.3568269106766575,24.61754198574396
300542,2018-12-31,A,52991328.81,819189757.0,819189757.0,769003939.3,634597765.3,5090779.43,26509656.1,89062716.71,5068510.77,8674511.04,561711730.2,1219552094.0,公用事业,计算机应用服务业,6.468748950678103,46.0588549651574
89,2018-01-01,A,888440827.2,3320448796.0,3320448796.0,2517888412.0,2361828687.0,81613493.1,23412070.49,91391517.46,-48320136.06,7962779.21,1896759285.0,13116875855.0,公用事业,航空运输业,26.756648928610677,14.460450079482742
89,2018-12-31,A,876307738.8,3599235358.0,3599235358.0,2814285988.0,2667581553.0,83252106.16,8455614.27,103708699.6,-49239484.05,527498.89,1796170103.0,13453440336.0,公用事业,航空运输业,24.347052960908368,13.351009542099328
2242,2018-01-01,A,817651575.1,7247524856.0,7247524856.0,6574596175.0,4855286572.0,61130310.44,1092858447.0,553312102.6,-490938.58,12499680.91,1768528451.0,5350746142.0,工业,电器机械及器材制造业,11.281804358671385,33.05199693773848
2242,2018-12-31,A,871035330.8,8168708704.0,8168708704.0,7576751240.0,5544215118.0,48762937.54,1376709104.0,607970275.6,-10793017.19,9886821.8,2830226348.0,6660086382.0,工业,电器机械及器材制造业,10.663072492393773,42.49533993506693
300658,2018-01-01,A,106722233.4,738147186.4,738147186.4,642078758.1,490053053.1,5734594.21,72473855.7,55404918.42,17933130.42,479206.29,274353424.3,1028338684.0,工业,纺织业,14.458123713847975,26.679286558862934
300658,2018-12-31,A,49993248.9,766272161.6,766272161.6,734003334.8,554844879.8,2853318.85,80621749.08,93349351.39,1463724.82,870310.86,455892413.4,1230913202.0,工业,纺织业,6.524215729775769,37.036926134130454
2430,2018-01-01,A,531320858.2,6451799196.0,6451799196.0,5993881842.0,5082879911.0,63154099.59,118823533.7,522651708.8,127769044.5,78603544.6,6077704955.0,11089204683.0,工业,专用设备制造业,8.23523550654536,54.807401691459965
2430,2018-12-31,A,959045494.0,7901217450.0,7901217450.0,6992397496.0,6061474603.0,57286082.38,122946556.8,660782651.0,94618381.87,-4710778.52,5634286026.0,11346821217.0,工业,专用设备制造业,12.137945830107485,49.65519345240601
2761,2018-01-01,A,30246587.89,680825127.6,680825127.6,654169788.8,417081478.3,6742250.02,144534772.5,79194176.03,3512454.29,3104657.72,266739395.3,936089014.7,房地产,土木工程建筑业,4.442636833429354,28.49508872673666
2761,2018-12-31,A,49258431.66,902825220.8,902825220.8,858616941.3,551040765.8,9100669.0,184751449.5,105068968.0,3958929.66,4696159.42,295857747.0,1007929110.0,房地产,土木工程建筑业,5.456031857013448,29.35303128609908
603656,2018-01-01,A,100613888.0,385149471.4,385149471.4,304021204.5,174586052.8,4786497.28,69427541.18,51202205.38,1212634.4,2806273.48,115926655.7,943624092.0,工业,专用设备制造业,26.123335346735203,12.285258153413064
603656,2018-12-31,A,90986243.52,407347725.4,407347725.4,349964156.4,190051237.2,3966273.17,88483847.25,66408301.36,-4176369.04,5230866.38,119254969.6,1007728228.0,工业,专用设备制造业,22.33625913355843,11.834040794578197
300653,2018-01-01,A,71986849.63,182782114.4,182782114.4,123117332.1,11561961.82,1346747.84,76303290.96,35893892.38,-2128496.78,139935.89,47633078.9,530816041.7,工业,专用设备制造业,39.3839681012028,8.973556780132254
300653,2018-12-31,A,99445160.83,215543620.4,215543620.4,133433235.0,14920590.81,2112251.26,83568974.82,33170080.67,-1026870.06,688207.45,54986616.74,583984647.1,工业,专用设备制造业,46.13690752964637,9.415764098090106
2799,2018-01-01,A,26792000.88,438211497.3,438211497.3,418401438.4,352100780.1,5216734.04,29137507.28,28165079.42,2700887.6,1080449.95,234538431.5,765141149.3,工业,造纸及纸制品业,6.11394293510701,30.65296275263339
2799,2018-12-31,A,34714902.34,555124332.9,555124332.9,527290130.3,440101797.2,6223830.96,30806363.88,39441968.84,8415655.88,2300513.5,421162402.5,988516197.6,工业,造纸及纸制品业,6.253536421047777,42.6055135487443
529,2018-01-01,A,197738975.5,2305884461.0,2305884461.0,2167911566.0,1998512545.0,2895285.8,89750535.95,85045595.44,-14331721.17,6039325.38,596162795.1,2043058150.0,工业,食品加工业,8.575406914110777,29.179923004149444
529,2018-12-31,A,247235303.2,2498745792.0,2498745792.0,2270735326.0,1958044103.0,5134320.62,204579804.7,143652537.0,-41515366.38,839926.93,540094648.6,2108396868.0,工业,食品加工业,9.894375970198732,25.616365533322355
922,2018-01-01,A,123537088.2,1588159706.0,1588159706.0,1512462719.0,1123883533.0,20956407.88,218307062.8,130206181.8,-883363.59,19992897.8,1194321827.0,2748401699.0,工业,电器机械及器材制造业,7.778631313543729,43.45514076179444
922,2018-12-31,A,286948518.1,1948037921.0,1948037921.0,1595020706.0,1207118063.0,26627091.88,195796102.7,138818753.4,-2515460.79,29176156.07,1400616811.0,3233385751.0,工业,电器机械及器材制造业,14.730129994219965,43.31734345544223
600329,2018-01-01,A,531001000.3,5689242496.0,5689242496.0,5373389227.0,3480047413.0,65360101.73,1426958622.0,367723395.6,5614261.55,27685433.44,1996947168.0,6663298441.0,工业,医药制造业,9.333421816231894,29.96934904960232
600329,2018-12-31,A,640628736.9,6358622319.0,6358622319.0,5901878298.0,3722833752.0,71208540.79,1699293283.0,400558592.6,5473560.68,2510568.39,2050909486.0,7105306205.0,工业,医药制造业,10.074961285021715,28.864477150284895
600917,2018-01-01,A,436911439.4,5714054694.0,5714054694.0,5357853768.0,4925338106.0,56883380.93,192524510.7,204153029.6,-26626489.14,5581229.94,4089370094.0,8243091648.0,工业,煤气生产和供应业,7.646259316677097,49.609664293762805
600917,2018-12-31,A,441210995.1,6371596474.0,6371596474.0,6038923444.0,5583393461.0,54667448.93,205668296.3,204052279.0,-8412841.68,-445200.0,4034191423.0,8351814083.0,工业,煤气生产和供应业,6.924653764569209,48.3031756084171
600398,2018-01-01,A,4395466143.0,18200091432.0,18200091432.0,13867475061.0,11110419177.0,147976883.6,1548984899.0,1054011701.0,-120433368.4,126515768.1,13920962501.0,25098302728.0,工业,服装及其他纤维制品制造业,24.150791546419086,55.46575261230549
600398,2018-12-31,A,4577782690.0,19089728384.0,19089728384.0,14763002879.0,11293474195.0,141294500.5,1799419726.0,1149301005.0,-3795509.65,383308963.0,16496506579.0,29591446003.0,工业,服装及其他纤维制品制造业,23.980344811175286,55.74755142863776
2372,2018-01-01,A,963312465.8,3902958186.0,3902958186.0,3007043391.0,2079385302.0,43483809.57,586156720.7,300468437.0,-8159578.81,5708700.18,987403508.2,4197904873.0,工业,石油、化学、塑胶、塑料,24.681598415669008,23.521340718098738
2372,2018-12-31,A,1164969158.0,4569537729.0,4569537729.0,3460071554.0,2432258787.0,47176048.9,625143323.8,361356403.7,-15334973.9,9471964.68,956853723.0,4614076793.0,工业,石油、化学、塑胶、塑料,25.49424530640526,20.73770693308875
300724,2018-01-01,A,293567488.3,1242779299.0,1242779299.0,981597841.4,750505222.2,15641970.89,88544985.98,109093419.5,22054739.04,-4242496.29,1622891286.0,2556531771.0,工业,电器机械及器材制造业,23.621852129031964,63.48019236096558
300724,2018-12-31,A,351168778.3,1492740518.0,1492740518.0,1191959246.0,894524756.8,10775485.18,118391916.6,122607691.6,-22417805.55,68077201.54,2216582186.0,4444017922.0,工业,电器机械及器材制造业,23.525105272181,49.877885843503584
300190,2018-01-01,A,170630690.2,1417765376.0,1417765376.0,1249415004.0,967607331.1,17216032.37,63524632.08,163226437.9,23412806.86,14427763.86,2396747695.0,6139644966.0,公用事业,其他社会服务业,12.035185305583312,39.037236000984755
300190,2018-12-31,A,283394942.5,2064843724.0,2064843724.0,1811256770.0,1392639882.0,17370511.33,104646413.6,198917675.9,36483784.08,61198503.19,3488594321.0,7212673350.0,公用事业,其他社会服务业,13.724764697979634,48.367562923115045
936,2018-01-01,A,249845099.1,2842387322.0,2842387322.0,2915721272.0,2542676770.0,10565715.99,35635801.49,115031512.8,203877484.3,7933987.82,6438452365.0,11130069661.0,工业,化学纤维制造业,8.789973736731998,57.84736808575847
936,2018-12-31,A,422308478.1,2932193943.0,2932193943.0,3410117449.0,2640614959.0,9637286.35,35393265.21,136566277.4,394222681.0,193682980.1,7043811985.0,12039545462.0,工业,化学纤维制造业,14.402474267030435,58.50563052593755
601558,2018-01-01,A,118477934.3,140690927.1,140690927.1,882013922.5,115346606.5,22136275.68,681408758.1,234644483.7,-11426255.23,-160095946.2,5409509791.0,6706951840.0,工业,普通机械制造业,84.21149589538813,80.65526516439098
601558,2018-12-31,A,168256139.0,569910431.3,569910431.3,934637199.4,451585828.6,22187086.75,264265983.2,278453050.5,10470916.04,-92325665.71,4876209055.0,6257142111.0,工业,普通机械制造业,29.523260105311223,77.93029099383357
600184,2018-01-01,A,46033698.82,1886034907.0,1886034907.0,1854172274.0,1601592706.0,3121869.83,11891686.99,193241802.2,838969.91,43485238.39,1533940775.0,3823641352.0,工业,专用设备制造业,2.4407660032773717,40.117276537917306
600184,2018-12-31,A,60010815.2,2422314540.0,2422314540.0,2385743485.0,2146882816.0,3086671.03,12768095.26,220446072.3,-2946914.11,5506743.88,1231588122.0,3553263669.0,工业,专用设备制造业,2.47741629788508,34.66075801649157
300391,2018-01-01,A,69489664.95,744154806.6,744154806.6,691225684.9,522876375.0,7168810.6,47123054.33,95780524.96,16192529.83,2084390.1,1035073048.0,1968962400.0,工业,电器机械及器材制造业,9.338065726873987,52.56946745148612
300391,2018-12-31,A,116526384.2,881022368.1,881022368.1,787811335.7,601112005.1,6184935.89,49946228.19,106094695.4,13370959.04,11102512.07,652600457.2,2084243883.0,工业,电器机械及器材制造业,13.226268528380169,31.311136979836828
600870,2018-01-01,A,-13261922.39,17422311.61,17422311.61,27959393.84,12267416.35,82563.06,1303143.05,11134233.38,1491988.45,1680049.55,69169237.66,70190297.52,工业,信息技术业,-76.12033745503649,98.54529771766666
600870,2018-12-31,A,6177984.44,30964936.44,30964936.44,38463403.42,22641130.29,120064.78,2887749.85,11646616.35,1860735.98,-692893.83,60425965.39,73057679.7,工业,信息技术业,19.951548913949587,82.70994320943373
600643,2018-01-01,A,1165197096.0,2207073657.0,670697957.0,1255052360.0,438688963.6,29786237.41,12324992.06,577171726.7,115295528.6,57384819.61,9646852677.0,16750584306.0,金融,其他金融业,52.79375666980742,57.591141304512774
600643,2018-12-31,A,1583409275.0,2521218172.0,948433246.1,1490603911.0,550293095.7,34117193.51,7205456.29,691143995.8,123780975.6,55761868.17,16434680469.0,26103379266.0,金融,其他金融业,62.80334215360399,62.95997273581505
600872,2018-01-01,A,609177803.6,3609371701.0,3609371701.0,3097741168.0,2191888498.0,48204939.73,426343808.8,348081031.3,60447141.58,22775748.49,1854607226.0,5304762876.0,工业,食品制造业,16.87766885940906,34.96117110890444
600872,2018-12-31,A,792565637.4,4166464950.0,4166464950.0,3487329042.0,2536752983.0,69471930.17,431287622.3,397706337.0,54180930.6,-2070760.71,2035888712.0,5983687464.0,工业,食品制造业,19.022496214686747,34.02398143700909
600222,2018-01-01,A,10502215.89,1168390540.0,1168390540.0,1164359143.0,812926809.8,9733112.24,115651502.9,148521676.3,55913939.7,21612101.63,1299932235.0,2808176704.0,工业,医药制造业,0.8988617701406586,46.290969978789484
600222,2018-12-31,A,-115340668.7,1194794347.0,1194794347.0,1313114760.0,792643920.4,10904804.0,137069450.3,173456525.8,51723990.94,147316068.1,1444137681.0,2835342436.0,工业,医药制造业,-9.653600135421463,50.93344855506546
600630,2018-01-01,A,175895574.0,4421910430.0,4421910430.0,4357920651.0,3317674348.0,19972677.45,734244812.8,243473159.1,10280284.49,32275368.31,888149570.6,2720138045.0,工业,纺织业,3.977818564723845,32.650900649419064
600630,2018-12-31,A,64588368.39,4362266119.0,4362266119.0,4352698743.0,3234808922.0,20182886.6,771908997.5,264012595.7,21743465.45,40041875.84,1120056854.0,2948213007.0,工业,纺织业,1.4806150433758074,37.991042415884706
300681,2018-01-01,A,96496632.15,536230469.6,536230469.6,453703075.2,365413195.4,3106407.38,31183944.72,50424202.43,372105.06,3203220.18,263120891.2,905784639.0,工业,电器机械及器材制造业,17.995365355120803,29.048946059682514
300681,2018-12-31,A,57012493.17,654683393.0,654683393.0,617253116.3,497716917.6,3248859.67,39997282.46,67191304.5,4889289.74,4209462.35,575914193.2,1226294005.0,工业,电器机械及器材制造业,8.708406808480019,46.96379423301511
603166,2018-01-01,A,144116564.8,1333530290.0,1333530290.0,1248802842.0,1004431179.0,14432150.8,75593953.74,126390759.6,23936546.24,4018253.06,1051816983.0,3160703518.0,工业,交通运输设备制造业,10.807145955417331,33.2779388199485
603166,2018-12-31,A,117455917.8,1404809777.0,1404809777.0,1322331317.0,1087866718.0,11480844.67,64215120.41,130138033.5,29757320.5,-1126720.31,1098613262.0,3204856713.0,工业,交通运输设备制造业,8.36098379460524,34.2796374497383
300140,2018-01-01,A,92224378.01,1901419573.0,1901419573.0,1826910724.0,1507747914.0,13752140.98,70184459.7,150321521.4,38413000.14,46491687.71,2143436509.0,3648620694.0,工业,专用设备制造业,4.850290767991374,58.746487748775564
300140,2018-12-31,A,56430241.64,1825714129.0,1825714129.0,1773963433.0,1373875850.0,10840695.97,76344269.26,192421034.4,57563820.88,62917763.18,3586904009.0,5605109353.0,工业,专用设备制造业,3.090858571101084,63.99347065512997
600354,2018-01-01,A,-30577092.83,485178519.2,485178519.2,872302442.2,432692700.1,10619285.99,108208895.1,177700666.4,59207892.31,83873002.27,1463999121.0,2767011075.0,综合,农业,-6.302235490643296,52.90904450030074
600354,2018-12-31,A,-268003811.6,767469079.1,767469079.1,1050654176.0,681407412.4,10169675.52,101986892.1,149516003.8,34593717.95,72980474.2,1273910988.0,2125305447.0,综合,农业,-34.920470270187856,59.94013659533993
600609,2018-01-01,A,450442058.1,5770545976.0,5770545976.0,6000256233.0,4939491353.0,49475220.24,97033482.08,403197432.7,262249957.9,248808786.4,5081367890.0,5949236658.0,工业,交通运输设备制造业,7.805882839741887,85.41209876341081
600609,2018-12-31,A,353119762.4,6145690797.0,6145690797.0,5866576209.0,5418153192.0,35516165.37,50983445.04,292808371.5,54877921.45,14237113.52,4867865168.0,5693706417.0,工业,交通运输设备制造业,5.745810748766831,85.49554212113497
300019,2018-01-01,A,59364009.29,728230612.7,728230612.7,682679644.4,551533675.7,7444623.82,60348322.71,61833439.86,-411459.19,1931041.51,229331737.2,977794688.6,工业,化学原料及化学制品制造业,8.151814583830937,23.45397657338021
300019,2018-12-31,A,72235799.36,870572981.4,870572981.4,806450538.2,657575031.1,8293664.41,64170945.49,69682323.49,1020769.0,5707804.72,257653126.3,1017179512.0,工业,化学原料及化学制品制造业,8.297500715429393,25.330152963206753
2570,2018-01-01,A,-1032415533.0,2660451648.0,2660451648.0,3647881635.0,1061014163.0,45985302.35,1504828737.0,414585947.8,87122664.22,534344819.9,3173349205.0,5056484105.0,工业,食品制造业,-38.80602505127731,62.75801800429075
2570,2018-12-31,A,72496258.98,2490824756.0,2490824756.0,2698607359.0,1182806889.0,49434074.83,994987307.9,326113951.7,85826831.59,59438303.3,3197992099.0,5045486986.0,工业,食品制造业,2.910532296797198,63.38321965498377
600997,2018-01-01,A,814503701.3,18561577801.0,18561577801.0,17808995657.0,16517812067.0,195815797.3,254924997.0,472650982.0,354935473.6,12856340.18,11410115358.0,22500749815.0,工业,石油加工及炼焦业,4.388116732490913,50.70993389915171
600997,2018-12-31,A,2039944875.0,20460011690.0,20460011690.0,18464219614.0,17099750557.0,244391691.1,274810480.5,503601539.4,308014534.7,33650810.85,12284594086.0,24834633880.0,工业,石油加工及炼焦业,9.970399361976122,49.46557354281399
600853,2018-01-01,A,187852005.9,10063772716.0,10063772716.0,9879428786.0,9373788621.0,43694593.41,23465226.31,300492499.5,124971903.6,13015942.0,11783553696.0,12778103052.0,房地产,土木工程建筑业,1.8666161408965587,92.21676838923023
600853,2018-12-31,A,216918376.7,10505176763.0,10505176763.0,10288653627.0,9722936889.0,38715833.11,28411507.58,314296526.3,182241434.2,2051436.18,13564225389.0,15371977339.0,房地产,土木工程建筑业,2.064871268649209,88.23995176330645
600008,2018-01-01,A,971882048.8,9285020767.0,9285020767.0,8767470957.0,6369991916.0,126457510.3,60201428.84,1282991299.0,911655768.0,16173034.46,33860145665.0,50994308398.0,公用事业,自来水的生产和供应业,10.467203824187203,66.39985270655812
600008,2018-12-31,A,1278763125.0,12455363050.0,12455363050.0,11524633087.0,8619455222.0,143499913.0,17398452.91,1474843212.0,1224987090.0,44449197.22,45205580646.0,68987947468.0,公用事业,自来水的生产和供应业,10.266767173840027,65.52678011904698
300274,2018-01-01,A,1161780737.0,8886060069.0,8886060069.0,7890263569.0,6464107356.0,27876468.63,518144793.8,610895417.7,55153129.87,214086403.3,9224880818.0,16248005973.0,工业,电器机械及器材制造业,13.074194052018623,56.77546422206746
300274,2018-12-31,A,922640011.9,10368931999.0,10368931999.0,9617454234.0,7791149935.0,34517501.4,697840554.9,777761237.9,15916397.84,300268607.2,10697825718.0,18492650082.0,工业,电器机械及器材制造业,8.898119999137627,57.849067984111336
600836,2018-01-01,A,37097212.63,1334133927.0,1334133927.0,1366802940.0,1117862023.0,21767287.83,59495960.39,124598904.0,33070305.77,10008459.21,2535807775.0,3477054908.0,工业,印刷业,2.7806213363765244,72.92975929616813
600836,2018-12-31,A,-6171353.0,1361503783.0,1361503783.0,1387239227.0,1086582460.0,13465445.97,58081771.95,172351739.7,47178141.7,9579667.43,2505775302.0,3428454783.0,工业,印刷业,-0.45327475964861125,73.08759953390349
16,2018-01-01,A,6658475106.0,31227763250.0,31227763250.0,31418151526.0,27788985280.0,208836733.6,2141993558.0,777713680.5,340918550.6,159703723.3,15360545662.0,23558735470.0,工业,信息技术业,21.322292771000818,65.2010617529125
200016,2018-01-01,A,6658475106.0,31227763250.0,31227763250.0,31418151526.0,27788985280.0,208836733.6,2141993558.0,777713680.5,340918550.6,159703723.3,15360545662.0,23558735470.0,工业,信息技术业,21.322292771000818,65.2010617529125
16,2018-12-31,A,454896592.1,46126797341.0,46126797341.0,47263866199.0,43227613914.0,89689865.93,2282174242.0,1038353141.0,399165814.4,226869220.7,23533693578.0,32985061889.0,工业,信息技术业,0.9861872454250433,71.3465193947328
200016,2018-12-31,A,454896592.1,46126797341.0,46126797341.0,47263866199.0,43227613914.0,89689865.93,2282174242.0,1038353141.0,399165814.4,226869220.7,23533693578.0,32985061889.0,工业,信息技术业,0.9861872454250433,71.3465193947328
600006,2018-01-01,A,-118883458.1,18300877679.0,18300877679.0,18879881522.0,16343112841.0,222048946.3,1018604596.0,1101208024.0,-11417413.18,206324527.6,10763731069.0,17787911889.0,工业,交通运输设备制造业,-0.6496052276029204,60.511493064322316
600006,2018-12-31,A,491954965.7,14420631394.0,14420631394.0,14590707380.0,12769991061.0,61226256.88,595864420.3,948712489.1,-29035095.33,243948247.7,12168498931.0,19629713384.0,工业,交通运输设备制造业,3.411466199078412,61.99020175668195
300303,2018-01-01,A,55385801.77,2055139742.0,2055139742.0,2025553949.0,1608699700.0,11024594.4,59832432.74,196980815.2,7291887.52,141724518.8,1464393636.0,3318279113.0,工业,信息技术业,2.694989573609248,44.13111694742479
300303,2018-12-31,A,185569759.3,2345024340.0,2345024340.0,2205646056.0,1832340163.0,13942978.71,58721754.69,213523217.2,-8419194.6,95537137.12,1309364553.0,3251759671.0,工业,信息技术业,7.913340434666876,40.2663383975525
300336,2018-01-01,A,293030123.5,1233216104.0,1233216104.0,1090420783.0,761291836.9,19900737.55,86069690.53,58093288.94,48998143.29,116067085.8,2114592013.0,5128557376.0,公用事业,广播电影电视业,23.761457748527747,41.231712116463996
300336,2018-12-31,A,20982828.92,805824104.7,805824104.7,916742860.9,492664076.5,9972263.49,83832244.68,67048870.91,63421753.49,199803651.9,1793955561.0,4791738492.0,公用事业,广播电影电视业,2.603896904748424,37.438511387778796
600073,2018-01-01,A,534166343.6,22221374104.0,22221374104.0,21931087432.0,19233543811.0,56197964.67,1614886084.0,702585521.9,122494320.8,201379729.5,5782555002.0,11278249190.0,工业,食品制造业,2.403840289533879,51.27174355330945
